--------------------Experiment_Info------------------------

Datetime: 11-40-42_28-06-2024
Characterization: Static
Mode: Manual

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

-------------------Explanatory_Note-----------------------

When the PS is set ON, the variables (state, freq, DC, phase shifts) are recorded. If the PS is set OFF, the variables are recorded as "-".
Voltage aquired from the PS is recorded with a small delay raletivly to the other variables. The delay is due to the PS response time.

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)

-, 183505.42406110, 0.1850,  0.933828, 0.000, 4.0 3000.0, 3001.7,  -1.7,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.42656110, 0.1875,  0.997763, 0.000, 4.0 3000.0, 3002.1,  -2.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.42906110, 0.1900,  1.328860, 0.000, 4.0 3000.0, 3002.5,  -2.5,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.43156110, 0.1925,  1.674739, 0.000, 4.0 3000.0, 3002.9,  -2.9,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.43406110, 0.1950,  1.674739, 0.000, 4.0 3000.0, 3003.3,  -3.3,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.43656110, 0.1975,  1.674739, 0.000, 4.0 3000.0, 3003.7,  -3.7,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.43906110, 0.2000,  1.582248, 0.000, 4.0 3000.0, 3004.1,  -4.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.44156110, 0.2025,  1.288102, 0.000, 4.0 3000.0, 3004.5,  -4.5,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.44406110, 0.2050,  1.033663, 0.000, 4.0 3000.0, 3004.9,  -4.9,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.44656110, 0.2075,  0.828217, 0.000, 4.0 3000.0, 3005.3,  -5.3,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.44906110, 0.2100,  1.008602, 0.000, 4.0 3000.0, 3005.7,  -5.7,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.45156110, 0.2125,  1.072302, 0.000, 4.0 3000.0, 3006.1,  -6.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.45406110, 0.2150,  1.136001, 0.000, 4.0 3000.0, 3006.5,  -6.5,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.45906110, 0.2200,  0.960856, 0.000, 4.0 3000.0, 3006.8,  -6.8,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.46156110, 0.2225,  1.029841, 0.000, 4.0 3000.0, 3006.4,  -6.4,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.46406110, 0.2250,  1.098826, 0.000, 4.0 3000.0, 3006.1,  -6.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.46656110, 0.2275,  1.141239, 0.000, 4.0 3000.0, 3005.7,  -5.7,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.46906110, 0.2300,  1.215098, 0.000, 4.0 3000.0, 3005.3,  -5.3,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.47156110, 0.2325,  1.418700, 0.000, 4.0 3000.0, 3004.9,  -4.9,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.47406110, 0.2350,  1.800096, 0.000, 4.0 3000.0, 3004.6,  -4.6,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.47656110, 0.2375,  1.323066, 0.000, 4.0 3000.0, 3004.2,  -4.2,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.47906110, 0.2400,  1.298429, 0.000, 4.0 3000.0, 3003.8,  -3.8,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.48156110, 0.2425,  1.563862, 0.000, 4.0 3000.0, 3003.5,  -3.5,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.48406110, 0.2450,  1.164905, 0.000, 4.0 3000.0, 3003.1,  -3.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.48656110, 0.2475,  0.875375, 0.000, 4.0 3000.0, 3002.7,  -2.7,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.48906110, 0.2500,  1.240746, 0.000, 4.0 3000.0, 3002.3,  -2.3,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.49156110, 0.2525,  1.717395, 0.000, 4.0 3000.0, 3002.0,  -2.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.49406110, 0.2550,  1.782002, 0.000, 4.0 3000.0, 3001.6,  -1.6,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.49656110, 0.2575,  1.148592, 0.000, 4.0 3000.0, 3001.2,  -1.2,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.49906110, 0.2600,  0.952368, 0.000, 4.0 3000.0, 3000.8,  -0.8,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.50156110, 0.2625,  1.080242, 0.000, 4.0 3000.0, 3000.5,  -0.5,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.50406110, 0.2650,  1.112514, 0.000, 4.0 3000.0, 3000.1,  -0.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.50656110, 0.2675,  0.977687, 0.000, 4.0 3000.0, 2999.7,   0.3,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.50906110, 0.2700,  0.842860, 0.000, 4.0 3000.0, 2999.4,   0.6,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.51156110, 0.2725,  1.074158, 0.000, 4.0 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.51406110, 0.2750,  1.790624, 0.000, 4.0 3000.0, 2999.2,   0.8,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.51656110, 0.2775,  1.923033, 0.000, 4.0 3000.0, 2999.4,   0.6,  0.0,  0.0,  0.0, -, -, -, -, -
