--------------------Experiment_Info------------------------

Datetime: 13-19-52_29-07-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Frequency and Position
Modulation: ON
Control sequence: <PyQt6.QtWidgets.QLabel object at 0x0000026BEAF6FD90>
Modulation frequency (Hz): 10.0
Start position (mm): 45
End position (mm): 45
Step size (mm): 0
Target voltage (V): 2500
Start mod. freq. (Hz): 10
End mod. freq. (Hz): 50
Step mod. freq. (Hz): 10

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)
B-E, 3355.84241690, 0.4275,  0.110750, 45.000, 2.5, 2500.0, 2564.6, -64.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.84491690, 0.4300, -1.126217, 45.000, 2.5, 2500.0, 2559.2, -59.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.84741690, 0.4325, -0.480103, 45.000, 2.5, 2500.0, 2553.8, -53.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.84991690, 0.4350,  0.325843, 45.000, 2.5, 2500.0, 2548.4, -48.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.85241690, 0.4375,  0.873940, 45.000, 2.5, 2500.0, 2543.0, -43.0,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.85491690, 0.4400,  0.241187, 45.000, 2.5, 2500.0, 2537.6, -37.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.85741690, 0.4425, -0.033370, 45.000, 2.5, 2500.0, 2532.2, -32.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.85991690, 0.4450,  0.070695, 45.000, 2.5, 2500.0, 2526.8, -26.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.86241690, 0.4475,  0.164513, 45.000, 2.5, 2500.0, 2521.4, -21.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.86491690, 0.4500, -1.212754, 45.000, 2.5, 2500.0, 2516.0, -16.0,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.86741690, 0.4525, -0.678502, 45.000, 2.5, 2500.0, 2510.6, -10.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.86991690, 0.4550,  0.038936, 45.000, 2.5, 2500.0, 2505.1,  -5.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.87241690, 0.4575,  0.347001, 45.000, 2.5, 2500.0, 2499.7,   0.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.87491690, 0.4600,  0.655065, 45.000, 2.5, 2500.0, 2494.3,   5.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.87741690, 0.4625,  0.160679, 45.000, 2.5, 2500.0, 2488.9,  11.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.87991690, 0.4650,  0.144753, 45.000, 2.5, 2500.0, 2483.5,  16.5,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.88241690, 0.4675, -0.051161, 45.000, 2.5, 2500.0, 2478.1,  21.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.88491690, 0.4700, -0.628634, 45.000, 2.5, 2500.0, 2472.7,  27.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.88741690, 0.4725, -0.344791, 45.000, 2.5, 2500.0, 2467.3,  32.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.88991690, 0.4750,  0.021087, 45.000, 2.5, 2500.0, 2461.9,  38.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.89241690, 0.4775,  0.171534, 45.000, 2.5, 2500.0, 2456.5,  43.5,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.89741690, 0.4825,  0.120043, 45.000, 2.5, 2500.0, 2450.4,  49.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.89991690, 0.4850, -0.061472, 45.000, 2.5, 2500.0, 2453.3,  46.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.90241690, 0.4875, -0.169775, 45.000, 2.5, 2500.0, 2456.2,  43.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.90491690, 0.4900, -0.661676, 45.000, 2.5, 2500.0, 2459.1,  40.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.90741690, 0.4925, -0.758058, 45.000, 2.5, 2500.0, 2462.0,  38.0,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.90991690, 0.4950, -0.470343, 45.000, 2.5, 2500.0, 2464.9,  35.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.91241690, 0.4975,  0.782446, 45.000, 2.5, 2500.0, 2467.7,  32.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.91491690, 0.5000,  0.535739, 45.000, 2.5, 2500.0, 2470.6,  29.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.91741690, 0.5025, -0.168724, 45.000, 2.5, 2500.0, 2473.5,  26.5,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.91991690, 0.5050,  0.197567, 45.000, 2.5, 2500.0, 2476.4,  23.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.92241690, 0.5075, -0.432642, 45.000, 2.5, 2500.0, 2479.3,  20.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.92491690, 0.5100, -1.028855, 45.000, 2.5, 2500.0, 2482.2,  17.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.92741690, 0.5125, -0.737959, 45.000, 2.5, 2500.0, 2485.1,  14.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.92991690, 0.5150,  0.167434, 45.000, 2.5, 2500.0, 2488.0,  12.0,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.93241690, 0.5175,  0.933410, 45.000, 2.5, 2500.0, 2490.8,   9.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.93491690, 0.5200,  0.255301, 45.000, 2.5, 2500.0, 2493.7,   6.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.93741690, 0.5225, -0.094875, 45.000, 2.5, 2500.0, 2496.6,   3.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.93991690, 0.5250,  0.112237, 45.000, 2.5, 2500.0, 2499.5,   0.5,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.94241690, 0.5275,  0.376409, 45.000, 2.5, 2500.0, 2502.4,  -2.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.94491690, 0.5300, -0.328396, 45.000, 2.5, 2500.0, 2505.3,  -5.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.94741690, 0.5325, -1.347978, 45.000, 2.5, 2500.0, 2508.2,  -8.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.94991690, 0.5350, -0.765669, 45.000, 2.5, 2500.0, 2511.1, -11.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.95241690, 0.5375, -0.073828, 45.000, 2.5, 2500.0, 2513.9, -13.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.95741690, 0.5425,  0.713793, 45.000, 2.5, 2500.0, 2519.4, -19.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.95991690, 0.5450,  0.570628, 45.000, 2.5, 2500.0, 2520.4, -20.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.96241690, 0.5475,  0.427463, 45.000, 2.5, 2500.0, 2521.3, -21.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.96491690, 0.5500, -0.060002, 45.000, 2.5, 2500.0, 2522.2, -22.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.96741690, 0.5525, -0.634591, 45.000, 2.5, 2500.0, 2523.1, -23.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.96991690, 0.5550,  0.281129, 45.000, 2.5, 2500.0, 2524.0, -24.0,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.97241690, 0.5575,  0.737905, 45.000, 2.5, 2500.0, 2524.9, -24.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.97491690, 0.5600,  0.798681, 45.000, 2.5, 2500.0, 2525.9, -25.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.97741690, 0.5625,  0.270245, 45.000, 2.5, 2500.0, 2526.8, -26.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.97991690, 0.5650, -0.114899, 45.000, 2.5, 2500.0, 2527.7, -27.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.98241690, 0.5675, -0.165946, 45.000, 2.5, 2500.0, 2528.6, -28.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.98491690, 0.5700, -0.228801, 45.000, 2.5, 2500.0, 2529.5, -29.5,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.98741690, 0.5725, -0.343202, 45.000, 2.5, 2500.0, 2530.4, -30.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.98991690, 0.5750,  0.497841, 45.000, 2.5, 2500.0, 2531.4, -31.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.99241690, 0.5775,  0.497841, 45.000, 2.5, 2500.0, 2532.3, -32.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.99491690, 0.5800,  0.497841, 45.000, 2.5, 2500.0, 2533.2, -33.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.99741690, 0.5825,  0.488764, 45.000, 2.5, 2500.0, 2534.1, -34.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3355.99991690, 0.5850,  0.334408, 45.000, 2.5, 2500.0, 2535.0, -35.0,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.00241690, 0.5875,  0.334408, 45.000, 2.5, 2500.0, 2535.9, -35.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.00491690, 0.5900, -0.328237, 45.000, 2.5, 2500.0, 2536.8, -36.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.00741690, 0.5925, -1.041833, 45.000, 2.5, 2500.0, 2537.8, -37.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.00991690, 0.5950, -0.387821, 45.000, 2.5, 2500.0, 2538.7, -38.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.01241690, 0.5975,  0.980318, 45.000, 2.5, 2500.0, 2539.6, -39.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.01491690, 0.6000,  0.479395, 45.000, 2.5, 2500.0, 2540.5, -40.5,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.01991690, 0.6050,  0.206712, 45.000, 2.5, 2500.0, 2533.8, -33.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.02241690, 0.6075,  0.333059, 45.000, 2.5, 2500.0, 2525.4, -25.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.02491690, 0.6100,  0.409856, 45.000, 2.5, 2500.0, 2517.1, -17.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.02741690, 0.6125,  0.000404, 45.000, 2.5, 2500.0, 2508.8,  -8.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.02991690, 0.6150,  0.548458, 45.000, 2.5, 2500.0, 2500.4,  -0.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.03241690, 0.6175,  0.639282, 45.000, 2.5, 2500.0, 2492.1,   7.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.03491690, 0.6200,  0.581134, 45.000, 2.5, 2500.0, 2483.8,  16.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.03741690, 0.6225,  0.295500, 45.000, 2.5, 2500.0, 2475.5,  24.5,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.03991690, 0.6250, -0.040397, 45.000, 2.5, 2500.0, 2467.1,  32.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.04241690, 0.6275, -0.732828, 45.000, 2.5, 2500.0, 2458.8,  41.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.04491690, 0.6300, -0.877403, 45.000, 2.5, 2500.0, 2450.9,  49.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.04741690, 0.6325, -0.033872, 45.000, 2.5, 2500.0, 2452.8,  47.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.04991690, 0.6350,  0.301722, 45.000, 2.5, 2500.0, 2454.7,  45.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.05241690, 0.6375,  0.438654, 45.000, 2.5, 2500.0, 2456.7,  43.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.05491690, 0.6400,  0.664465, 45.000, 2.5, 2500.0, 2458.6,  41.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.05741690, 0.6425,  0.751517, 45.000, 2.5, 2500.0, 2460.6,  39.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.05991690, 0.6450, -0.190755, 45.000, 2.5, 2500.0, 2462.5,  37.5,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.06241690, 0.6475, -0.337394, 45.000, 2.5, 2500.0, 2464.4,  35.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.06491690, 0.6500, -0.599336, 45.000, 2.5, 2500.0, 2466.4,  33.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.06741690, 0.6525, -0.857989, 45.000, 2.5, 2500.0, 2468.3,  31.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.06991690, 0.6550,  0.211888, 45.000, 2.5, 2500.0, 2470.3,  29.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.07241690, 0.6575,  0.742055, 45.000, 2.5, 2500.0, 2472.2,  27.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.07491690, 0.6600,  0.962148, 45.000, 2.5, 2500.0, 2474.1,  25.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.07741690, 0.6625,  1.182242, 45.000, 2.5, 2500.0, 2476.1,  23.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.07991690, 0.6650,  0.284340, 45.000, 2.5, 2500.0, 2478.0,  22.0,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.08241690, 0.6675, -0.491419, 45.000, 2.5, 2500.0, 2480.0,  20.0,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.08491690, 0.6700, -0.952568, 45.000, 2.5, 2500.0, 2481.9,  18.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.08741690, 0.6725, -1.205266, 45.000, 2.5, 2500.0, 2483.8,  16.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.08991690, 0.6750,  0.789841, 45.000, 2.5, 2500.0, 2485.8,  14.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.09241690, 0.6775,  0.789841, 45.000, 2.5, 2500.0, 2487.7,  12.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.09491690, 0.6800,  0.789841, 45.000, 2.5, 2500.0, 2489.7,  10.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.09991690, 0.6850,  0.200063, 45.000, 2.5, 2500.0, 2492.4,   7.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.10241690, 0.6875,  0.099540, 45.000, 2.5, 2500.0, 2489.0,  11.0,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.10491690, 0.6900, -1.132531, 45.000, 2.5, 2500.0, 2485.7,  14.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.10741690, 0.6925, -0.080049, 45.000, 2.5, 2500.0, 2482.3,  17.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.10991690, 0.6950,  0.618271, 45.000, 2.5, 2500.0, 2478.9,  21.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.11241690, 0.6975,  0.650740, 45.000, 2.5, 2500.0, 2475.6,  24.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.11491690, 0.7000,  0.683208, 45.000, 2.5, 2500.0, 2472.2,  27.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.11741690, 0.7025,  0.464463, 45.000, 2.5, 2500.0, 2468.8,  31.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.11991690, 0.7050, -0.057830, 45.000, 2.5, 2500.0, 2465.5,  34.5,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.12241690, 0.7075, -0.057830, 45.000, 2.5, 2500.0, 2462.1,  37.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.12491690, 0.7100, -0.057830, 45.000, 2.5, 2500.0, 2458.7,  41.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.12741690, 0.7125,  0.048355, 45.000, 2.5, 2500.0, 2455.4,  44.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.12991690, 0.7150,  0.533309, 45.000, 2.5, 2500.0, 2452.0,  48.0,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.13241690, 0.7175,  0.731266, 45.000, 2.5, 2500.0, 2448.6,  51.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.13491690, 0.7200,  0.913265, 45.000, 2.5, 2500.0, 2445.3,  54.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.13741690, 0.7225,  0.763617, 45.000, 2.5, 2500.0, 2441.9,  58.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.13991690, 0.7250,  0.140468, 45.000, 2.5, 2500.0, 2438.5,  61.5,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.14241690, 0.7275,  0.106725, 45.000, 2.5, 2500.0, 2435.2,  64.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.14491690, 0.7300, -0.692878, 45.000, 2.5, 2500.0, 2431.8,  68.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.14741690, 0.7325, -1.008397, 45.000, 2.5, 2500.0, 2428.4,  71.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.14991690, 0.7350, -0.356387, 45.000, 2.5, 2500.0, 2425.1,  74.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.15241690, 0.7375,  0.295623, 45.000, 2.5, 2500.0, 2421.7,  78.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.15491690, 0.7400,  0.587453, 45.000, 2.5, 2500.0, 2418.6,  81.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.15741690, 0.7425,  0.373229, 45.000, 2.5, 2500.0, 2419.9,  80.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.15991690, 0.7450,  0.271738, 45.000, 2.5, 2500.0, 2421.2,  78.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.16241690, 0.7475, -0.256692, 45.000, 2.5, 2500.0, 2422.4,  77.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.16491690, 0.7500, -0.977912, 45.000, 2.5, 2500.0, 2423.7,  76.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.16741690, 0.7525, -0.667109, 45.000, 2.5, 2500.0, 2425.0,  75.0,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.16991690, 0.7550,  0.644268, 45.000, 2.5, 2500.0, 2426.2,  73.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.17241690, 0.7575,  0.747065, 45.000, 2.5, 2500.0, 2427.5,  72.5,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.17491690, 0.7600,  0.574110, 45.000, 2.5, 2500.0, 2428.8,  71.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.17741690, 0.7625,  0.574110, 45.000, 2.5, 2500.0, 2430.0,  70.0,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.17991690, 0.7650,  0.233259, 45.000, 2.5, 2500.0, 2431.3,  68.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.18241690, 0.7675, -0.353887, 45.000, 2.5, 2500.0, 2432.6,  67.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.18491690, 0.7700, -0.791651, 45.000, 2.5, 2500.0, 2433.8,  66.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.18741690, 0.7725, -0.484967, 45.000, 2.5, 2500.0, 2435.1,  64.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.18991690, 0.7750,  0.068278, 45.000, 2.5, 2500.0, 2436.3,  63.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.19241690, 0.7775,  0.878506, 45.000, 2.5, 2500.0, 2437.6,  62.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.19491690, 0.7800,  0.864400, 45.000, 2.5, 2500.0, 2438.9,  61.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.19741690, 0.7825,  0.736358, 45.000, 2.5, 2500.0, 2440.1,  59.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.19991690, 0.7850,  0.608315, 45.000, 2.5, 2500.0, 2441.4,  58.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.20241690, 0.7875, -0.386986, 45.000, 2.5, 2500.0, 2442.7,  57.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.20491690, 0.7900, -1.095830, 45.000, 2.5, 2500.0, 2443.9,  56.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.20741690, 0.7925, -0.775694, 45.000, 2.5, 2500.0, 2445.2,  54.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.21241690, 0.7975,  0.484352, 45.000, 2.5, 2500.0, 2448.8,  51.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.21491690, 0.8000,  0.420403, 45.000, 2.5, 2500.0, 2451.5,  48.5,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.21741690, 0.8025,  0.354994, 45.000, 2.5, 2500.0, 2454.2,  45.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.21991690, 0.8050,  0.276175, 45.000, 2.5, 2500.0, 2456.9,  43.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.22241690, 0.8075, -0.169439, 45.000, 2.5, 2500.0, 2459.5,  40.5,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.22491690, 0.8100, -0.464548, 45.000, 2.5, 2500.0, 2462.2,  37.8,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.22741690, 0.8125, -0.347143, 45.000, 2.5, 2500.0, 2464.9,  35.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.22991690, 0.8150,  0.776163, 45.000, 2.5, 2500.0, 2467.6,  32.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.23241690, 0.8175,  0.893680, 45.000, 2.5, 2500.0, 2470.3,  29.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.23491690, 0.8200,  0.480515, 45.000, 2.5, 2500.0, 2472.9,  27.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.23741690, 0.8225,  0.177193, 45.000, 2.5, 2500.0, 2475.6,  24.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.23991690, 0.8250,  0.037396, 45.000, 2.5, 2500.0, 2478.3,  21.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.24241690, 0.8275, -0.570263, 45.000, 2.5, 2500.0, 2481.0,  19.0,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.24491690, 0.8300, -0.918615, 45.000, 2.5, 2500.0, 2483.7,  16.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.24741690, 0.8325, -1.057866, 45.000, 2.5, 2500.0, 2486.3,  13.7,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.24991690, 0.8350, -1.197118, 45.000, 2.5, 2500.0, 2489.0,  11.0,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.25241690, 0.8375, -0.437721, 45.000, 2.5, 2500.0, 2491.7,   8.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.25491690, 0.8400,  0.667811, 45.000, 2.5, 2500.0, 2494.4,   5.6,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.25741690, 0.8425,  0.667811, 45.000, 2.5, 2500.0, 2497.1,   2.9,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.25991690, 0.8450,  0.667811, 45.000, 2.5, 2500.0, 2499.7,   0.3,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.26241690, 0.8475,  0.667811, 45.000, 2.5, 2500.0, 2502.4,  -2.4,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.26741690, 0.8525, -0.204828, 45.000, 2.5, 2500.0, 2509.1,  -9.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.26991690, 0.8550, -0.698692, 45.000, 2.5, 2500.0, 2513.1, -13.1,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
B-E, 3356.27241690, 0.8575, -0.758268, 45.000, 2.5, 2500.0, 2517.2, -17.2,  0.0,  0.0,  0.0,  50, 50, 180,   0, 180
