--------------------Experiment_Info------------------------

Datetime: 13-22-04_04-07-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Frequency and Position
Modulation: ON
Control sequence: <PyQt6.QtWidgets.QLabel object at 0x00000203040636B0>
Modulation frequency (Hz): 50.0
Start position (mm): 5
End position (mm): 5
Step size (mm): 1
Target voltage (V): 3000
Start mod. freq. (Hz): 50
End mod. freq. (Hz): 100
Step mod. freq. (Hz): 10

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)
C-F, 708068.95747130, 0.7525,  7.986376, 5.000, 3.5, 3000.0, 3100.0, -100.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.95997130, 0.7550,  9.840749, 5.000, 3.5, 3000.0, 3098.1, -98.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.96247130, 0.7575,  8.146500, 5.000, 3.5, 3000.0, 3096.2, -96.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.96497130, 0.7600,  6.920002, 5.000, 3.5, 3000.0, 3094.3, -94.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.96747130, 0.7625,  7.445392, 5.000, 3.5, 3000.0, 3092.3, -92.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.96997130, 0.7650,  8.153827, 5.000, 3.5, 3000.0, 3090.4, -90.4,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.97247130, 0.7675,  10.021108, 5.000, 3.5, 3000.0, 3088.5, -88.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.97497130, 0.7700,  8.864976, 5.000, 3.5, 3000.0, 3086.6, -86.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.97747130, 0.7725,  7.708844, 5.000, 3.5, 3000.0, 3084.7, -84.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.97997130, 0.7750,  7.122254, 5.000, 3.5, 3000.0, 3082.8, -82.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.98247130, 0.7775,  10.281582, 5.000, 3.5, 3000.0, 3080.8, -80.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.98497130, 0.7800,  9.479973, 5.000, 3.5, 3000.0, 3078.9, -78.9,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.98747130, 0.7825,  8.678365, 5.000, 3.5, 3000.0, 3077.0, -77.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.98997130, 0.7850,  7.902055, 5.000, 3.5, 3000.0, 3075.1, -75.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.99247130, 0.7875,  8.309754, 5.000, 3.5, 3000.0, 3073.2, -73.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.99497130, 0.7900,  8.717452, 5.000, 3.5, 3000.0, 3071.3, -71.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.99747130, 0.7925,  9.125151, 5.000, 3.5, 3000.0, 3069.3, -69.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708068.99997130, 0.7950,  8.972210, 5.000, 3.5, 3000.0, 3067.4, -67.4,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.00247130, 0.7975,  8.662903, 5.000, 3.5, 3000.0, 3065.5, -65.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.00497130, 0.8000,  8.353597, 5.000, 3.5, 3000.0, 3063.6, -63.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.00747130, 0.8025,  7.758534, 5.000, 3.5, 3000.0, 3061.7, -61.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.00997130, 0.8050,  7.502892, 5.000, 3.5, 3000.0, 3059.7, -59.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.01497130, 0.8100,  9.180102, 5.000, 3.5, 3000.0, 3059.8, -59.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.01747130, 0.8125,  9.261647, 5.000, 3.5, 3000.0, 3062.8, -62.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.01997130, 0.8150,  7.291627, 5.000, 3.5, 3000.0, 3065.8, -65.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.02247130, 0.8175,  8.310757, 5.000, 3.5, 3000.0, 3068.7, -68.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.02497130, 0.8200,  8.946876, 5.000, 3.5, 3000.0, 3071.7, -71.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.02747130, 0.8225,  9.715231, 5.000, 3.5, 3000.0, 3074.6, -74.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.02997130, 0.8250,  8.569407, 5.000, 3.5, 3000.0, 3077.6, -77.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.03247130, 0.8275,  7.423582, 5.000, 3.5, 3000.0, 3080.6, -80.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.03497130, 0.8300,  7.896742, 5.000, 3.5, 3000.0, 3083.5, -83.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.03747130, 0.8325,  8.531793, 5.000, 3.5, 3000.0, 3086.5, -86.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.03997130, 0.8350,  9.101265, 5.000, 3.5, 3000.0, 3089.5, -89.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.04247130, 0.8375,  9.670737, 5.000, 3.5, 3000.0, 3092.4, -92.4,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.04497130, 0.8400,  8.583400, 5.000, 3.5, 3000.0, 3095.4, -95.4,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.04747130, 0.8425,  8.472995, 5.000, 3.5, 3000.0, 3098.3, -98.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.04997130, 0.8450,  8.521843, 5.000, 3.5, 3000.0, 3101.3, -101.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.05247130, 0.8475,  8.570691, 5.000, 3.5, 3000.0, 3104.3, -104.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.05497130, 0.8500,  8.468423, 5.000, 3.5, 3000.0, 3107.2, -107.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.05747130, 0.8525,  8.219533, 5.000, 3.5, 3000.0, 3110.2, -110.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.05997130, 0.8550,  9.148440, 5.000, 3.5, 3000.0, 3113.1, -113.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.06247130, 0.8575,  9.987120, 5.000, 3.5, 3000.0, 3116.1, -116.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.06497130, 0.8600,  8.909187, 5.000, 3.5, 3000.0, 3119.1, -119.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.06747130, 0.8625,  7.831253, 5.000, 3.5, 3000.0, 3122.0, -122.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.06997130, 0.8650,  6.951058, 5.000, 3.5, 3000.0, 3125.0, -125.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.07247130, 0.8675,  9.463180, 5.000, 3.5, 3000.0, 3128.0, -128.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.07497130, 0.8700,  8.287588, 5.000, 3.5, 3000.0, 3130.9, -130.9,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.07747130, 0.8725,  7.003043, 5.000, 3.5, 3000.0, 3133.9, -133.9,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.07997130, 0.8750,  8.036447, 5.000, 3.5, 3000.0, 3131.7, -131.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.08247130, 0.8775,  9.692231, 5.000, 3.5, 3000.0, 3129.3, -129.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.08497130, 0.8800,  7.946757, 5.000, 3.5, 3000.0, 3126.9, -126.9,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.08747130, 0.8825,  7.153487, 5.000, 3.5, 3000.0, 3124.4, -124.4,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.08997130, 0.8850,  7.675634, 5.000, 3.5, 3000.0, 3122.0, -122.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.09247130, 0.8875,  8.197780, 5.000, 3.5, 3000.0, 3119.5, -119.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.09497130, 0.8900,  9.068094, 5.000, 3.5, 3000.0, 3117.1, -117.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.09747130, 0.8925,  6.968721, 5.000, 3.5, 3000.0, 3114.7, -114.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.09997130, 0.8950,  7.029870, 5.000, 3.5, 3000.0, 3112.2, -112.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.10247130, 0.8975,  7.551623, 5.000, 3.5, 3000.0, 3109.8, -109.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.10497130, 0.9000,  7.965233, 5.000, 3.5, 3000.0, 3107.3, -107.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.10747130, 0.9025,  7.797125, 5.000, 3.5, 3000.0, 3104.9, -104.9,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.10997130, 0.9050,  7.629016, 5.000, 3.5, 3000.0, 3102.5, -102.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.11247130, 0.9075,  7.460908, 5.000, 3.5, 3000.0, 3100.0, -100.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.11497130, 0.9100,  7.431591, 5.000, 3.5, 3000.0, 3097.6, -97.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.11747130, 0.9125,  8.046384, 5.000, 3.5, 3000.0, 3095.2, -95.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.11997130, 0.9150,  8.661176, 5.000, 3.5, 3000.0, 3092.7, -92.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.12247130, 0.9175,  9.275969, 5.000, 3.5, 3000.0, 3090.3, -90.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.12497130, 0.9200,  8.907129, 5.000, 3.5, 3000.0, 3087.8, -87.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.12747130, 0.9225,  8.514762, 5.000, 3.5, 3000.0, 3085.4, -85.4,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.12997130, 0.9250,  8.125947, 5.000, 3.5, 3000.0, 3083.0, -83.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.13247130, 0.9275,  7.782900, 5.000, 3.5, 3000.0, 3080.5, -80.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.13497130, 0.9300,  7.925239, 5.000, 3.5, 3000.0, 3078.1, -78.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.13747130, 0.9325,  9.311269, 5.000, 3.5, 3000.0, 3078.8, -78.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.13997130, 0.9350,  8.369309, 5.000, 3.5, 3000.0, 3080.2, -80.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.14247130, 0.9375,  6.687510, 5.000, 3.5, 3000.0, 3081.6, -81.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.14497130, 0.9400,  8.481281, 5.000, 3.5, 3000.0, 3083.1, -83.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.14747130, 0.9425,  9.313784, 5.000, 3.5, 3000.0, 3084.5, -84.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.14997130, 0.9450,  9.713298, 5.000, 3.5, 3000.0, 3085.9, -85.9,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.15247130, 0.9475,  7.917274, 5.000, 3.5, 3000.0, 3087.3, -87.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.15497130, 0.9500,  7.297901, 5.000, 3.5, 3000.0, 3088.8, -88.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.15747130, 0.9525,  8.454676, 5.000, 3.5, 3000.0, 3090.2, -90.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.15997130, 0.9550,  9.068925, 5.000, 3.5, 3000.0, 3091.6, -91.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.16247130, 0.9575,  9.683175, 5.000, 3.5, 3000.0, 3093.1, -93.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.16497130, 0.9600,  7.375297, 5.000, 3.5, 3000.0, 3094.5, -94.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.16747130, 0.9625,  7.494124, 5.000, 3.5, 3000.0, 3095.9, -95.9,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.16997130, 0.9650,  7.975385, 5.000, 3.5, 3000.0, 3097.4, -97.4,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.17247130, 0.9675,  8.456645, 5.000, 3.5, 3000.0, 3098.8, -98.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.17497130, 0.9700,  8.015535, 5.000, 3.5, 3000.0, 3100.2, -100.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.17747130, 0.9725,  7.420517, 5.000, 3.5, 3000.0, 3101.7, -101.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.17997130, 0.9750,  6.825498, 5.000, 3.5, 3000.0, 3103.1, -103.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.18247130, 0.9775,  6.971917, 5.000, 3.5, 3000.0, 3104.5, -104.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.18497130, 0.9800,  7.358832, 5.000, 3.5, 3000.0, 3106.0, -106.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.18747130, 0.9825,  7.745746, 5.000, 3.5, 3000.0, 3107.4, -107.4,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.18997130, 0.9850,  8.233974, 5.000, 3.5, 3000.0, 3108.8, -108.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.19247130, 0.9875,  8.936943, 5.000, 3.5, 3000.0, 3110.3, -110.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.19747130, 0.9925,  6.885947, 5.000, 3.5, 3000.0, 3110.5, -110.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.19997130, 0.9950,  8.322864, 5.000, 3.5, 3000.0, 3108.9, -108.9,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.20247130, 0.9975,  8.077883, 5.000, 3.5, 3000.0, 3107.3, -107.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.20497130, 1.0000,  9.894307, 5.000, 3.5, 3000.0, 3105.7, -105.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.20747130, 1.0025,  7.381470, 5.000, 3.5, 3000.0, 3104.1, -104.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.20997130, 1.0050,  7.750349, 5.000, 3.5, 3000.0, 3102.5, -102.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.21247130, 1.0075,  8.338487, 5.000, 3.5, 3000.0, 3100.9, -100.9,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.21497130, 1.0100,  8.730561, 5.000, 3.5, 3000.0, 3099.3, -99.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.21747130, 1.0125,  9.122634, 5.000, 3.5, 3000.0, 3097.7, -97.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.21997130, 1.0150,  6.687137, 5.000, 3.5, 3000.0, 3096.1, -96.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.22247130, 1.0175,  7.082170, 5.000, 3.5, 3000.0, 3094.5, -94.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.22497130, 1.0200,  7.745300, 5.000, 3.5, 3000.0, 3092.9, -92.9,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.22747130, 1.0225,  8.406762, 5.000, 3.5, 3000.0, 3091.3, -91.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.22997130, 1.0250,  7.330723, 5.000, 3.5, 3000.0, 3089.7, -89.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.23247130, 1.0275,  7.258008, 5.000, 3.5, 3000.0, 3088.1, -88.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.23497130, 1.0300,  7.626100, 5.000, 3.5, 3000.0, 3086.6, -86.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.23747130, 1.0325,  7.994192, 5.000, 3.5, 3000.0, 3085.0, -85.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.23997130, 1.0350,  8.450286, 5.000, 3.5, 3000.0, 3083.4, -83.4,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.24247130, 1.0375,  8.566336, 5.000, 3.5, 3000.0, 3081.8, -81.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.24497130, 1.0400,  8.368487, 5.000, 3.5, 3000.0, 3080.2, -80.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.24747130, 1.0425,  8.914951, 5.000, 3.5, 3000.0, 3078.6, -78.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.24997130, 1.0450,  10.020903, 5.000, 3.5, 3000.0, 3077.0, -77.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.25247130, 1.0475,  8.254902, 5.000, 3.5, 3000.0, 3075.4, -75.4,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.25497130, 1.0500,  7.002828, 5.000, 3.5, 3000.0, 3073.8, -73.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.25747130, 1.0525,  8.649885, 5.000, 3.5, 3000.0, 3072.2, -72.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.25997130, 1.0550,  9.619375, 5.000, 3.5, 3000.0, 3070.6, -70.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.26247130, 1.0575,  8.326930, 5.000, 3.5, 3000.0, 3068.8, -68.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.26497130, 1.0600,  7.044732, 5.000, 3.5, 3000.0, 3066.5, -66.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.26747130, 1.0625,  8.312824, 5.000, 3.5, 3000.0, 3064.1, -64.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.26997130, 1.0650,  9.205110, 5.000, 3.5, 3000.0, 3061.8, -61.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.27247130, 1.0675,  8.429109, 5.000, 3.5, 3000.0, 3059.5, -59.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.27497130, 1.0700,  7.296821, 5.000, 3.5, 3000.0, 3057.2, -57.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.27747130, 1.0725,  8.168864, 5.000, 3.5, 3000.0, 3054.9, -54.9,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.27997130, 1.0750,  8.623508, 5.000, 3.5, 3000.0, 3052.6, -52.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.28247130, 1.0775,  8.936420, 5.000, 3.5, 3000.0, 3050.2, -50.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.28497130, 1.0800,  7.491890, 5.000, 3.5, 3000.0, 3047.9, -47.9,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.28747130, 1.0825,  7.283632, 5.000, 3.5, 3000.0, 3045.6, -45.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.28997130, 1.0850,  7.678161, 5.000, 3.5, 3000.0, 3043.3, -43.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.29247130, 1.0875,  8.072689, 5.000, 3.5, 3000.0, 3041.0, -41.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.29497130, 1.0900,  9.347616, 5.000, 3.5, 3000.0, 3038.6, -38.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.29747130, 1.0925,  8.560910, 5.000, 3.5, 3000.0, 3036.3, -36.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.29997130, 1.0950,  7.612020, 5.000, 3.5, 3000.0, 3034.0, -34.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.30247130, 1.0975,  6.663130, 5.000, 3.5, 3000.0, 3031.7, -31.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.30497130, 1.1000,  9.827653, 5.000, 3.5, 3000.0, 3029.4, -29.4,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.30747130, 1.1025,  9.323158, 5.000, 3.5, 3000.0, 3027.1, -27.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.30997130, 1.1050,  8.401383, 5.000, 3.5, 3000.0, 3024.7, -24.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.31247130, 1.1075,  7.650819, 5.000, 3.5, 3000.0, 3022.4, -22.4,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.31497130, 1.1100,  8.179003, 5.000, 3.5, 3000.0, 3020.1, -20.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.31747130, 1.1125,  8.707187, 5.000, 3.5, 3000.0, 3017.8, -17.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.31997130, 1.1150,  9.235371, 5.000, 3.5, 3000.0, 3015.5, -15.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.32247130, 1.1175,  8.814764, 5.000, 3.5, 3000.0, 3013.1, -13.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.32497130, 1.1200,  8.247820, 5.000, 3.5, 3000.0, 3010.8, -10.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.32747130, 1.1225,  9.969720, 5.000, 3.5, 3000.0, 3008.5,  -8.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.32997130, 1.1250,  8.672656, 5.000, 3.5, 3000.0, 3005.4,  -5.4,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.33247130, 1.1275,  7.234895, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.33497130, 1.1300,  8.083095, 5.000, 3.5, 3000.0, 2996.6,   3.4,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.33747130, 1.1325,  9.167511, 5.000, 3.5, 3000.0, 2992.2,   7.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.33997130, 1.1350,  8.313971, 5.000, 3.5, 3000.0, 2987.8,  12.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.34247130, 1.1375,  6.683622, 5.000, 3.5, 3000.0, 2983.5,  16.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.34497130, 1.1400,  8.082856, 5.000, 3.5, 3000.0, 2979.1,  20.9,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.34747130, 1.1425,  8.426382, 5.000, 3.5, 3000.0, 2974.7,  25.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.34997130, 1.1450,  7.924985, 5.000, 3.5, 3000.0, 2970.3,  29.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.35247130, 1.1475,  7.023341, 5.000, 3.5, 3000.0, 2965.9,  34.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.35497130, 1.1500,  8.070956, 5.000, 3.5, 3000.0, 2961.5,  38.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.35747130, 1.1525,  8.029721, 5.000, 3.5, 3000.0, 2957.1,  42.9,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.35997130, 1.1550,  7.966355, 5.000, 3.5, 3000.0, 2952.7,  47.3,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.36247130, 1.1575,  7.676878, 5.000, 3.5, 3000.0, 2948.3,  51.7,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.36497130, 1.1600,  7.279029, 5.000, 3.5, 3000.0, 2943.9,  56.1,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.36747130, 1.1625,  6.904758, 5.000, 3.5, 3000.0, 2939.5,  60.5,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.36997130, 1.1650,  8.181576, 5.000, 3.5, 3000.0, 2935.2,  64.8,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.37247130, 1.1675,  8.449756, 5.000, 3.5, 3000.0, 2930.8,  69.2,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.37497130, 1.1700,  7.763937, 5.000, 3.5, 3000.0, 2926.4,  73.6,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
C-F, 708069.37747130, 1.1725,  7.078118, 5.000, 3.5, 3000.0, 2922.0,  78.0,  0.0,  0.0,  0.0,  90, 50, 180, 180,   0
